img_id,scan_name,classname,gt_bbox_index,pred_bbox_index,spatial_zone
138,scene0423_00,chair,1,59.0,2
138,scene0423_00,chair,2,60.0,3
138,scene0423_00,chair,3,62.0,2
138,scene0423_00,table,4,197.0,2
139,scene0423_01,table,0,303.0,2
139,scene0423_01,chair,1,84.0,2
139,scene0423_01,chair,2,80.0,3
139,scene0423_01,chair,3,93.0,2
139,scene0423_01,chair,4,86.0,3
140,scene0423_02,chair,0,96.0,3
140,scene0423_02,chair,1,88.0,1
140,scene0423_02,chair,2,107.0,3
140,scene0423_02,chair,3,108.0,2
140,scene0423_02,table,4,337.0,2
141,scene0426_00,chair,0,264.0,3
141,scene0426_00,chair,1,224.0,3
141,scene0426_00,chair,2,220.0,3
141,scene0426_00,door,3,,4
141,scene0426_00,door,5,446.0,4
141,scene0426_00,window,4,,4
141,scene0426_00,bed,6,100.0,3
141,scene0426_00,desk,7,438.0,3
141,scene0426_00,otherfurniture,8,,4
141,scene0426_00,otherfurniture,9,,3
141,scene0426_00,picture,10,,4
142,scene0426_01,door,0,,4
142,scene0426_01,door,8,485.0,4
142,scene0426_01,chair,1,263.0,3
142,scene0426_01,chair,6,267.0,3
142,scene0426_01,chair,7,241.0,3
142,scene0426_01,desk,2,463.0,3
142,scene0426_01,window,3,,4
142,scene0426_01,otherfurniture,4,,4
142,scene0426_01,otherfurniture,9,,4
142,scene0426_01,bed,5,78.0,3
143,scene0426_02,door,0,463.0,4
143,scene0426_02,door,7,,4
143,scene0426_02,chair,1,272.0,3
143,scene0426_02,chair,2,250.0,3
143,scene0426_02,chair,3,234.0,3
143,scene0426_02,desk,4,,3
143,scene0426_02,bed,5,68.0,3
143,scene0426_02,otherfurniture,6,,4
143,scene0426_02,picture,8,,4
143,scene0426_02,window,9,,4
144,scene0426_03,chair,0,237.0,3
144,scene0426_03,chair,1,244.0,3
144,scene0426_03,chair,8,246.0,3
144,scene0426_03,bed,2,102.0,3
144,scene0426_03,door,3,,4
144,scene0426_03,door,6,460.0,4
144,scene0426_03,desk,4,453.0,3
144,scene0426_03,picture,5,,4
144,scene0426_03,otherfurniture,7,,4
144,scene0426_03,window,9,,4
145,scene0427_00,otherfurniture,0,389.0,4
145,scene0427_00,window,1,743.0,4
145,scene0427_00,chair,2,200.0,3
145,scene0427_00,chair,3,209.0,2
145,scene0427_00,chair,4,178.0,3
145,scene0427_00,chair,5,179.0,3
145,scene0427_00,door,6,349.0,4
145,scene0427_00,table,7,,3
146,scene0430_00,chair,0,300.0,4
146,scene0430_00,chair,1,314.0,4
146,scene0430_00,chair,2,304.0,3
146,scene0430_00,chair,3,279.0,3
146,scene0430_00,chair,4,322.0,3
146,scene0430_00,chair,5,321.0,4
146,scene0430_00,chair,6,281.0,3
146,scene0430_00,chair,7,303.0,3
146,scene0430_00,chair,8,295.0,4
146,scene0430_00,chair,9,311.0,2
146,scene0430_00,chair,10,332.0,3
146,scene0430_00,chair,11,297.0,4
146,scene0430_00,chair,12,278.0,3
146,scene0430_00,chair,13,324.0,3
146,scene0430_00,chair,14,306.0,3
146,scene0430_00,chair,15,285.0,3
146,scene0430_00,chair,16,274.0,4
146,scene0430_00,chair,17,291.0,4
146,scene0430_00,chair,18,,4
146,scene0430_00,table,19,1065.0,3
146,scene0430_00,door,20,559.0,4
146,scene0430_00,window,21,,4
147,scene0430_01,table,0,749.0,3
147,scene0430_01,chair,1,229.0,3
147,scene0430_01,chair,2,211.0,3
147,scene0430_01,chair,3,214.0,4
147,scene0430_01,chair,4,242.0,4
147,scene0430_01,chair,5,204.0,4
147,scene0430_01,chair,7,233.0,3
147,scene0430_01,chair,8,235.0,3
147,scene0430_01,chair,9,218.0,3
147,scene0430_01,chair,10,228.0,3
147,scene0430_01,chair,11,244.0,3
147,scene0430_01,chair,12,199.0,4
147,scene0430_01,window,6,858.0,4
148,scene0432_00,chair,0,108.0,3
148,scene0432_00,chair,1,107.0,3
148,scene0432_00,table,2,394.0,3
149,scene0432_01,chair,0,102.0,3
149,scene0432_01,chair,1,108.0,3
149,scene0432_01,table,2,395.0,3
149,scene0432_01,table,3,386.0,3
149,scene0432_01,table,4,,3
150,scene0435_00,desk,0,455.0,4
150,scene0435_00,curtain,1,375.0,4
150,scene0435_00,curtain,16,,4
150,scene0435_00,chair,2,250.0,4
150,scene0435_00,chair,20,247.0,3
150,scene0435_00,cabinet,3,207.0,2
150,scene0435_00,cabinet,21,210.0,4
150,scene0435_00,bathtub,4,7.0,4
150,scene0435_00,bed,5,92.0,2
150,scene0435_00,bed,6,89.0,2
150,scene0435_00,toilet,7,949.0,3
150,scene0435_00,door,8,510.0,4
150,scene0435_00,door,9,,3
150,scene0435_00,door,10,,4
150,scene0435_00,door,11,,3
150,scene0435_00,sink,12,777.0,2
150,scene0435_00,picture,13,,3
150,scene0435_00,picture,18,,4
150,scene0435_00,otherfurniture,14,532.0,4
150,scene0435_00,otherfurniture,19,,4
150,scene0435_00,showercurtain,15,722.0,4
150,scene0435_00,refrigerator,17,675.0,4
151,scene0435_01,curtain,0,426.0,4
151,scene0435_01,curtain,1,,4
151,scene0435_01,refrigerator,2,717.0,4
151,scene0435_01,picture,3,631.0,4
151,scene0435_01,picture,4,,4
151,scene0435_01,picture,20,,3
151,scene0435_01,otherfurniture,5,,4
151,scene0435_01,otherfurniture,8,562.0,4
151,scene0435_01,otherfurniture,19,556.0,3
151,scene0435_01,bathtub,6,56.0,4
151,scene0435_01,sink,7,809.0,2
151,scene0435_01,sink,18,,2
151,scene0435_01,chair,9,264.0,4
151,scene0435_01,chair,10,278.0,3
151,scene0435_01,bed,11,76.0,2
151,scene0435_01,bed,12,61.0,2
151,scene0435_01,toilet,13,1006.0,3
151,scene0435_01,desk,14,475.0,4
151,scene0435_01,door,15,489.0,4
151,scene0435_01,door,16,,2
151,scene0435_01,door,17,,3
151,scene0435_01,showercurtain,21,777.0,4
152,scene0435_02,otherfurniture,0,478.0,4
152,scene0435_02,otherfurniture,5,455.0,4
152,scene0435_02,desk,1,381.0,4
152,scene0435_02,bed,2,87.0,2
152,scene0435_02,bed,3,62.0,2
152,scene0435_02,curtain,4,342.0,4
152,scene0435_02,curtain,10,338.0,4
152,scene0435_02,chair,6,213.0,3
152,scene0435_02,chair,7,245.0,4
152,scene0435_02,refrigerator,8,590.0,4
152,scene0435_02,door,9,,4
152,scene0435_02,picture,11,547.0,4
153,scene0435_03,picture,0,477.0,4
153,scene0435_03,curtain,1,302.0,4
153,scene0435_03,curtain,2,,4
153,scene0435_03,refrigerator,3,497.0,4
153,scene0435_03,door,4,358.0,4
153,scene0435_03,desk,5,349.0,4
153,scene0435_03,otherfurniture,6,412.0,4
153,scene0435_03,otherfurniture,11,438.0,4
153,scene0435_03,chair,7,178.0,3
153,scene0435_03,chair,10,194.0,4
153,scene0435_03,bed,8,53.0,2
153,scene0435_03,bed,9,64.0,2
154,scene0441_00,door,0,331.0,4
154,scene0441_00,door,7,,4
154,scene0441_00,toilet,1,625.0,2
154,scene0441_00,toilet,2,655.0,4
154,scene0441_00,otherfurniture,3,353.0,4
154,scene0441_00,otherfurniture,5,,4
154,scene0441_00,otherfurniture,6,,2
154,scene0441_00,sink,4,540.0,3
155,scene0458_00,cabinet,0,204.0,3
155,scene0458_00,otherfurniture,1,507.0,4
155,scene0458_00,otherfurniture,4,548.0,4
155,scene0458_00,otherfurniture,7,,2
155,scene0458_00,toilet,2,943.0,3
155,scene0458_00,window,3,986.0,4
155,scene0458_00,sink,5,728.0,3
155,scene0458_00,door,6,,4
156,scene0458_01,cabinet,0,172.0,3
156,scene0458_01,otherfurniture,1,,2
156,scene0458_01,otherfurniture,2,420.0,4
156,scene0458_01,otherfurniture,6,451.0,4
156,scene0458_01,window,3,801.0,3
156,scene0458_01,toilet,4,736.0,3
156,scene0458_01,door,5,,4
157,scene0461_00,chair,0,130.0,3
157,scene0461_00,chair,1,141.0,3
157,scene0461_00,table,2,489.0,4
157,scene0461_00,table,3,484.0,4
157,scene0461_00,window,4,560.0,4
158,scene0462_00,cabinet,0,,3
158,scene0462_00,door,1,441.0,4
158,scene0462_00,door,5,,3
158,scene0462_00,door,6,467.0,4
158,scene0462_00,refrigerator,2,588.0,4
158,scene0462_00,otherfurniture,3,506.0,4
158,scene0462_00,otherfurniture,4,500.0,3
159,scene0474_00,sofa,0,761.0,3
159,scene0474_00,desk,1,395.0,3
159,scene0474_00,bookshelf,2,149.0,4
159,scene0474_00,chair,3,217.0,3
159,scene0474_00,chair,4,228.0,2
159,scene0474_00,chair,5,252.0,3
159,scene0474_00,chair,6,238.0,3
159,scene0474_00,door,7,434.0,4
159,scene0474_00,window,8,888.0,4
159,scene0474_00,window,9,,4
159,scene0474_00,otherfurniture,10,492.0,4
160,scene0474_01,sofa,0,719.0,3
160,scene0474_01,window,1,872.0,4
160,scene0474_01,window,7,877.0,4
160,scene0474_01,bookshelf,2,102.0,4
160,scene0474_01,desk,3,374.0,3
160,scene0474_01,desk,4,370.0,3
160,scene0474_01,otherfurniture,5,456.0,4
160,scene0474_01,otherfurniture,8,,3
160,scene0474_01,door,6,405.0,4
160,scene0474_01,chair,9,236.0,3
160,scene0474_01,chair,10,202.0,3
160,scene0474_01,chair,11,231.0,3
160,scene0474_01,chair,12,239.0,3
161,scene0474_02,chair,0,210.0,3
161,scene0474_02,chair,1,208.0,3
161,scene0474_02,chair,2,211.0,3
161,scene0474_02,chair,3,197.0,3
161,scene0474_02,sofa,4,698.0,3
161,scene0474_02,window,5,843.0,4
161,scene0474_02,window,8,841.0,4
161,scene0474_02,bookshelf,6,102.0,4
161,scene0474_02,desk,7,358.0,3
161,scene0474_02,door,9,394.0,4
161,scene0474_02,otherfurniture,10,447.0,4
162,scene0474_03,chair,0,271.0,3
162,scene0474_03,chair,1,237.0,3
162,scene0474_03,chair,2,263.0,4
162,scene0474_03,bookshelf,3,125.0,4
162,scene0474_03,sofa,4,810.0,3
162,scene0474_03,window,5,970.0,4
162,scene0474_03,window,12,,3
162,scene0474_03,otherfurniture,6,535.0,4
162,scene0474_03,cabinet,7,179.0,3
162,scene0474_03,cabinet,8,,3
162,scene0474_03,door,9,,3
162,scene0474_03,door,11,,3
162,scene0474_03,desk,10,412.0,3
162,scene0474_03,desk,13,455.0,3
163,scene0474_04,sofa,0,776.0,4
163,scene0474_04,door,1,475.0,2
163,scene0474_04,door,9,461.0,3
163,scene0474_04,bookshelf,2,137.0,3
163,scene0474_04,desk,3,377.0,3
163,scene0474_04,otherfurniture,4,521.0,4
163,scene0474_04,chair,5,238.0,2
163,scene0474_04,chair,6,212.0,3
163,scene0474_04,chair,7,241.0,3
163,scene0474_04,chair,8,238.0,2
163,scene0474_04,picture,10,,4
163,scene0474_04,picture,11,,4
163,scene0474_04,window,12,923.0,2
163,scene0474_04,window,15,939.0,4
163,scene0474_04,cabinet,13,171.0,3
163,scene0474_04,cabinet,14,,3
164,scene0474_05,chair,0,251.0,3
164,scene0474_05,chair,1,237.0,3
164,scene0474_05,chair,2,224.0,3
164,scene0474_05,sofa,3,756.0,3
164,scene0474_05,bookshelf,4,102.0,4
164,scene0474_05,desk,5,393.0,3
164,scene0474_05,door,6,419.0,4
164,scene0474_05,cabinet,7,,4
164,scene0474_05,cabinet,10,182.0,3
164,scene0474_05,otherfurniture,8,462.0,4
164,scene0474_05,window,9,875.0,4
164,scene0474_05,window,11,886.0,4
165,scene0488_00,refrigerator,0,587.0,3
165,scene0488_00,refrigerator,1,564.0,3
165,scene0488_00,cabinet,2,197.0,3
165,scene0488_00,cabinet,3,169.0,4
165,scene0488_00,cabinet,4,199.0,3
165,scene0488_00,cabinet,5,,3
165,scene0488_00,cabinet,6,185.0,3
165,scene0488_00,cabinet,10,,3
165,scene0488_00,cabinet,11,198.0,3
165,scene0488_00,cabinet,12,173.0,3
165,scene0488_00,cabinet,13,182.0,4
165,scene0488_00,cabinet,14,196.0,3
165,scene0488_00,counter,7,250.0,2
165,scene0488_00,counter,8,257.0,2
165,scene0488_00,sink,9,676.0,3
166,scene0488_01,cabinet,0,210.0,3
166,scene0488_01,cabinet,1,,3
166,scene0488_01,cabinet,3,,3
166,scene0488_01,cabinet,6,,3
166,scene0488_01,cabinet,8,,3
166,scene0488_01,cabinet,10,204.0,3
166,scene0488_01,cabinet,11,206.0,3
166,scene0488_01,cabinet,12,224.0,4
166,scene0488_01,cabinet,13,177.0,4
166,scene0488_01,cabinet,14,201.0,3
166,scene0488_01,counter,2,333.0,2
166,scene0488_01,counter,9,335.0,2
166,scene0488_01,refrigerator,4,672.0,3
166,scene0488_01,refrigerator,5,683.0,3
166,scene0488_01,sink,7,787.0,3
167,scene0490_00,chair,0,229.0,4
167,scene0490_00,chair,1,272.0,4
167,scene0490_00,chair,2,269.0,2
167,scene0490_00,chair,3,252.0,3
167,scene0490_00,chair,4,273.0,3
167,scene0490_00,chair,5,220.0,3
167,scene0490_00,chair,6,251.0,3
167,scene0490_00,chair,7,254.0,4
167,scene0490_00,chair,9,256.0,3
167,scene0490_00,chair,10,225.0,3
167,scene0490_00,table,8,863.0,3
168,scene0494_00,chair,0,111.0,2
168,scene0494_00,chair,1,121.0,2
168,scene0494_00,chair,2,103.0,4
168,scene0494_00,chair,6,117.0,4
168,scene0494_00,table,3,391.0,3
168,scene0494_00,window,4,,2
168,scene0494_00,door,5,218.0,2
168,scene0494_00,otherfurniture,7,240.0,4
169,scene0496_00,chair,0,339.0,3
169,scene0496_00,chair,1,307.0,3
169,scene0496_00,chair,2,289.0,3
169,scene0496_00,chair,3,312.0,3
169,scene0496_00,chair,4,315.0,3
169,scene0496_00,chair,5,304.0,3
169,scene0496_00,chair,6,296.0,3
169,scene0496_00,chair,7,280.0,3
169,scene0496_00,chair,8,281.0,3
169,scene0496_00,chair,9,287.0,3
169,scene0496_00,chair,10,311.0,3
169,scene0496_00,chair,11,300.0,3
169,scene0496_00,chair,12,292.0,3
169,scene0496_00,chair,21,275.0,3
169,scene0496_00,chair,22,303.0,3
169,scene0496_00,chair,23,,3
169,scene0496_00,table,13,1080.0,3
169,scene0496_00,otherfurniture,14,625.0,4
169,scene0496_00,otherfurniture,15,,4
169,scene0496_00,door,16,558.0,4
169,scene0496_00,window,17,1157.0,4
169,scene0496_00,window,18,,4
169,scene0496_00,window,19,1205.0,3
169,scene0496_00,window,20,,4
170,scene0500_00,chair,0,328.0,4
170,scene0500_00,chair,1,379.0,3
170,scene0500_00,chair,2,,3
170,scene0500_00,chair,3,352.0,3
170,scene0500_00,chair,4,337.0,3
170,scene0500_00,chair,5,353.0,3
170,scene0500_00,chair,6,363.0,3
170,scene0500_00,chair,7,,4
170,scene0500_00,chair,8,389.0,3
170,scene0500_00,chair,9,341.0,4
170,scene0500_00,chair,10,341.0,4
170,scene0500_00,chair,11,,3
170,scene0500_00,chair,12,,4
170,scene0500_00,chair,13,376.0,3
170,scene0500_00,chair,14,312.0,3
170,scene0500_00,chair,17,368.0,3
170,scene0500_00,chair,24,,3
170,scene0500_00,chair,25,351.0,3
170,scene0500_00,chair,26,,3
170,scene0500_00,chair,27,,3
170,scene0500_00,chair,28,358.0,3
170,scene0500_00,chair,29,,3
170,scene0500_00,chair,30,385.0,3
170,scene0500_00,chair,31,331.0,3
170,scene0500_00,chair,32,,3
170,scene0500_00,chair,33,387.0,4
170,scene0500_00,chair,34,339.0,4
170,scene0500_00,chair,35,372.0,4
170,scene0500_00,chair,36,364.0,3
170,scene0500_00,chair,37,348.0,3
170,scene0500_00,chair,38,,3
170,scene0500_00,chair,39,,3
170,scene0500_00,chair,40,349.0,3
170,scene0500_00,chair,41,377.0,3
170,scene0500_00,chair,42,335.0,3
170,scene0500_00,chair,43,,3
170,scene0500_00,chair,44,,3
170,scene0500_00,chair,45,326.0,3
170,scene0500_00,chair,46,343.0,3
170,scene0500_00,table,15,1224.0,4
170,scene0500_00,table,16,1181.0,3
170,scene0500_00,window,18,1350.0,4
170,scene0500_00,window,19,,3
170,scene0500_00,window,20,,3
170,scene0500_00,window,21,,3
170,scene0500_00,window,22,1335.0,4
170,scene0500_00,door,23,,4
171,scene0500_01,table,0,1246.0,3
171,scene0500_01,table,1,1219.0,4
171,scene0500_01,chair,2,335.0,3
171,scene0500_01,chair,3,362.0,3
171,scene0500_01,chair,7,,3
171,scene0500_01,chair,14,369.0,4
171,scene0500_01,chair,15,334.0,3
171,scene0500_01,chair,16,378.0,4
171,scene0500_01,chair,17,364.0,3
171,scene0500_01,chair,18,326.0,3
171,scene0500_01,chair,19,349.0,3
171,scene0500_01,chair,20,349.0,3
171,scene0500_01,chair,21,345.0,3
171,scene0500_01,chair,22,372.0,3
171,scene0500_01,chair,23,393.0,3
171,scene0500_01,chair,24,366.0,3
171,scene0500_01,chair,25,333.0,3
171,scene0500_01,chair,26,374.0,3
171,scene0500_01,chair,27,343.0,3
171,scene0500_01,chair,28,,3
171,scene0500_01,chair,29,324.0,3
171,scene0500_01,chair,30,375.0,3
171,scene0500_01,chair,31,354.0,3
171,scene0500_01,chair,32,367.0,3
171,scene0500_01,chair,33,363.0,3
171,scene0500_01,chair,34,,3
171,scene0500_01,chair,35,325.0,3
171,scene0500_01,chair,36,351.0,3
171,scene0500_01,chair,37,330.0,3
171,scene0500_01,chair,38,359.0,4
171,scene0500_01,chair,39,336.0,4
171,scene0500_01,chair,40,,4
171,scene0500_01,chair,41,390.0,4
171,scene0500_01,otherfurniture,4,723.0,4
171,scene0500_01,otherfurniture,5,,4
171,scene0500_01,cabinet,6,242.0,4
171,scene0500_01,cabinet,8,,3
171,scene0500_01,window,9,,4
171,scene0500_01,window,10,1408.0,3
171,scene0500_01,window,11,1343.0,3
171,scene0500_01,window,12,1347.0,3
171,scene0500_01,window,13,1419.0,4
172,scene0518_00,sofa,0,543.0,3
172,scene0518_00,chair,1,161.0,3
172,scene0518_00,chair,2,154.0,3
172,scene0518_00,desk,3,282.0,4
172,scene0518_00,picture,4,,4
172,scene0518_00,otherfurniture,5,333.0,4
172,scene0518_00,table,6,586.0,4
172,scene0518_00,cabinet,7,,4
172,scene0518_00,cabinet,8,141.0,4
173,scene0527_00,curtain,0,282.0,4
173,scene0527_00,picture,1,,4
173,scene0527_00,picture,6,,4
173,scene0527_00,picture,7,,2
173,scene0527_00,picture,13,,4
173,scene0527_00,table,2,745.0,3
173,scene0527_00,table,8,,4
173,scene0527_00,cabinet,3,,4
173,scene0527_00,cabinet,4,150.0,4
173,scene0527_00,cabinet,5,180.0,4
173,scene0527_00,cabinet,12,,4
173,scene0527_00,cabinet,16,165.0,1
173,scene0527_00,door,9,378.0,4
173,scene0527_00,door,14,378.0,4
173,scene0527_00,door,15,391.0,2
173,scene0527_00,sink,10,612.0,4
173,scene0527_00,sink,11,,4
174,scene0535_00,window,0,735.0,4
174,scene0535_00,window,5,,4
174,scene0535_00,cabinet,1,152.0,4
174,scene0535_00,chair,2,190.0,4
174,scene0535_00,chair,7,181.0,3
174,scene0535_00,chair,8,172.0,2
174,scene0535_00,chair,9,205.0,1
174,scene0535_00,desk,3,326.0,3
174,scene0535_00,desk,4,338.0,3
174,scene0535_00,bookshelf,6,115.0,3
174,scene0535_00,picture,10,,4
175,scene0549_00,sofa,0,650.0,4
175,scene0549_00,sofa,1,669.0,2
175,scene0549_00,table,2,713.0,3
175,scene0549_00,table,3,691.0,3
175,scene0549_00,table,4,733.0,2
175,scene0549_00,table,5,705.0,2
175,scene0549_00,table,6,690.0,4
175,scene0549_00,table,7,,4
175,scene0549_00,table,11,,3
175,scene0549_00,chair,8,222.0,3
175,scene0549_00,chair,9,217.0,3
175,scene0549_00,chair,10,211.0,2
175,scene0549_00,chair,13,193.0,2
175,scene0549_00,door,12,379.0,3
175,scene0549_00,door,14,400.0,4
175,scene0549_00,door,15,385.0,4
175,scene0549_00,window,16,787.0,4
175,scene0549_00,window,17,,4
176,scene0549_01,table,0,905.0,4
176,scene0549_01,table,2,883.0,3
176,scene0549_01,table,5,902.0,4
176,scene0549_01,table,6,904.0,3
176,scene0549_01,table,7,901.0,3
176,scene0549_01,table,8,886.0,4
176,scene0549_01,table,14,913.0,4
176,scene0549_01,chair,1,255.0,3
176,scene0549_01,chair,11,246.0,3
176,scene0549_01,chair,12,244.0,3
176,scene0549_01,chair,13,269.0,3
176,scene0549_01,picture,3,,3
176,scene0549_01,picture,4,,3
176,scene0549_01,picture,15,,4
176,scene0549_01,sofa,9,834.0,3
176,scene0549_01,sofa,10,823.0,4
177,scene0550_00,door,0,349.0,1
177,scene0550_00,door,1,,4
177,scene0550_00,door,10,320.0,4
177,scene0550_00,toilet,2,661.0,3
177,scene0550_00,window,3,706.0,4
177,scene0550_00,otherfurniture,4,,3
177,scene0550_00,otherfurniture,6,396.0,3
177,scene0550_00,cabinet,5,155.0,3
177,scene0550_00,sink,7,,3
177,scene0550_00,sink,8,,3
177,scene0550_00,showercurtain,9,518.0,2
178,scene0552_00,chair,0,235.0,2
178,scene0552_00,chair,1,201.0,2
178,scene0552_00,chair,2,207.0,2
178,scene0552_00,chair,3,213.0,2
178,scene0552_00,chair,4,206.0,2
178,scene0552_00,chair,5,219.0,3
178,scene0552_00,chair,13,223.0,2
178,scene0552_00,table,6,,2
178,scene0552_00,table,7,,2
178,scene0552_00,table,8,766.0,4
178,scene0552_00,refrigerator,9,574.0,3
178,scene0552_00,cabinet,10,171.0,4
178,scene0552_00,cabinet,11,194.0,4
178,scene0552_00,cabinet,16,164.0,4
178,scene0552_00,otherfurniture,12,486.0,3
178,scene0552_00,otherfurniture,18,,4
178,scene0552_00,counter,14,265.0,4
178,scene0552_00,sink,15,687.0,4
178,scene0552_00,window,17,872.0,4
179,scene0552_01,refrigerator,0,476.0,3
179,scene0552_01,cabinet,1,167.0,4
179,scene0552_01,cabinet,6,153.0,4
179,scene0552_01,cabinet,14,,4
179,scene0552_01,table,2,665.0,4
179,scene0552_01,table,3,,3
179,scene0552_01,table,4,,2
179,scene0552_01,sink,5,,4
179,scene0552_01,chair,7,172.0,4
179,scene0552_01,chair,8,169.0,3
179,scene0552_01,chair,9,,3
179,scene0552_01,chair,10,197.0,2
179,scene0552_01,chair,11,193.0,2
179,scene0552_01,chair,12,191.0,2
179,scene0552_01,counter,13,232.0,4
179,scene0552_01,otherfurniture,15,387.0,3
179,scene0552_01,otherfurniture,16,405.0,4
180,scene0553_00,toilet,0,495.0,3
180,scene0553_00,sink,1,403.0,3
180,scene0553_00,otherfurniture,2,270.0,4
180,scene0553_00,door,3,254.0,4
181,scene0553_01,sink,0,357.0,3
181,scene0553_01,door,1,234.0,4
181,scene0553_01,toilet,2,451.0,3
181,scene0553_01,otherfurniture,3,269.0,4
182,scene0553_02,toilet,0,547.0,3
182,scene0553_02,sink,1,437.0,3
182,scene0553_02,otherfurniture,2,317.0,4
182,scene0553_02,door,3,291.0,4
183,scene0558_00,chair,0,200.0,2
183,scene0558_00,chair,1,171.0,4
183,scene0558_00,chair,4,169.0,3
183,scene0558_00,bookshelf,2,,1
183,scene0558_00,bookshelf,3,88.0,4
183,scene0558_00,table,5,650.0,2
183,scene0558_00,sofa,6,,4
183,scene0558_00,window,7,716.0,4
183,scene0558_00,window,8,,4
183,scene0558_00,window,9,,4
183,scene0558_00,window,10,,4
183,scene0558_00,window,11,,4
183,scene0558_00,window,12,,4
183,scene0558_00,window,13,,4
184,scene0558_01,table,0,732.0,3
184,scene0558_01,bookshelf,1,,2
184,scene0558_01,bookshelf,5,100.0,3
184,scene0558_01,chair,2,232.0,3
184,scene0558_01,chair,3,212.0,3
184,scene0558_01,chair,4,200.0,2
184,scene0558_01,window,6,800.0,4
184,scene0558_01,window,7,,4
184,scene0558_01,window,8,,4
184,scene0558_01,window,9,,4
184,scene0558_01,window,10,,4
184,scene0558_01,window,11,,4
184,scene0558_01,window,12,,4
185,scene0558_02,table,0,839.0,3
185,scene0558_02,chair,1,254.0,3
185,scene0558_02,chair,2,269.0,3
185,scene0558_02,chair,3,234.0,3
185,scene0558_02,bookshelf,4,,2
185,scene0558_02,bookshelf,5,122.0,3
185,scene0558_02,bookshelf,6,115.0,3
185,scene0558_02,window,7,,4
185,scene0558_02,window,8,,4
185,scene0558_02,window,9,963.0,4
185,scene0558_02,window,10,,4
185,scene0558_02,window,11,938.0,4
185,scene0558_02,window,12,,4
185,scene0558_02,window,13,,4
185,scene0558_02,window,14,,4
185,scene0558_02,window,15,,4
186,scene0559_00,sofa,0,566.0,4
186,scene0559_00,sofa,5,543.0,3
186,scene0559_00,otherfurniture,1,369.0,3
186,scene0559_00,otherfurniture,3,342.0,3
186,scene0559_00,otherfurniture,4,,3
186,scene0559_00,table,2,570.0,3
186,scene0559_00,table,6,,4
187,scene0559_01,sofa,0,439.0,3
187,scene0559_01,sofa,1,,4
187,scene0559_01,otherfurniture,2,277.0,3
187,scene0559_01,otherfurniture,3,290.0,4
187,scene0559_01,table,4,472.0,3
187,scene0559_01,table,6,,4
187,scene0559_01,door,5,253.0,2
188,scene0559_02,table,0,524.0,3
188,scene0559_02,table,6,,4
188,scene0559_02,sofa,1,477.0,4
188,scene0559_02,sofa,5,487.0,4
188,scene0559_02,otherfurniture,2,336.0,3
188,scene0559_02,otherfurniture,3,335.0,3
188,scene0559_02,otherfurniture,4,,3
189,scene0565_00,chair,0,310.0,3
189,scene0565_00,chair,1,309.0,3
189,scene0565_00,chair,8,293.0,3
189,scene0565_00,chair,9,259.0,4
189,scene0565_00,cabinet,2,192.0,3
189,scene0565_00,desk,3,450.0,3
189,scene0565_00,desk,4,466.0,4
189,scene0565_00,otherfurniture,5,603.0,4
189,scene0565_00,door,6,526.0,4
189,scene0565_00,door,7,555.0,4
189,scene0565_00,door,10,,4
189,scene0565_00,door,12,555.0,4
189,scene0565_00,window,11,,4
189,scene0565_00,window,13,,4
189,scene0565_00,window,14,,4
190,scene0568_00,chair,0,,4
190,scene0568_00,chair,1,,3
190,scene0568_00,chair,2,227.0,4
190,scene0568_00,chair,8,,4
190,scene0568_00,sofa,3,749.0,2
190,scene0568_00,table,4,,4
190,scene0568_00,table,6,799.0,4
190,scene0568_00,otherfurniture,5,,3
190,scene0568_00,otherfurniture,10,,4
190,scene0568_00,bookshelf,7,103.0,4
190,scene0568_00,picture,9,,4
190,scene0568_00,curtain,11,306.0,4
191,scene0568_01,sofa,0,595.0,3
191,scene0568_01,table,1,,4
191,scene0568_01,table,2,600.0,4
191,scene0568_01,otherfurniture,3,384.0,3
191,scene0568_01,otherfurniture,10,,4
191,scene0568_01,chair,4,167.0,4
191,scene0568_01,chair,5,193.0,4
191,scene0568_01,chair,6,188.0,4
191,scene0568_01,chair,11,179.0,3
191,scene0568_01,bookshelf,7,101.0,4
191,scene0568_01,curtain,8,272.0,4
191,scene0568_01,picture,9,,4
192,scene0568_02,table,0,677.0,4
192,scene0568_02,table,8,682.0,4
192,scene0568_02,curtain,1,275.0,4
192,scene0568_02,sofa,2,630.0,3
192,scene0568_02,bookshelf,3,131.0,4
192,scene0568_02,picture,4,,4
192,scene0568_02,chair,5,192.0,4
192,scene0568_02,chair,6,,4
192,scene0568_02,chair,9,,4
192,scene0568_02,chair,10,186.0,3
192,scene0568_02,otherfurniture,7,,4
192,scene0568_02,otherfurniture,11,432.0,3
193,scene0574_00,otherfurniture,0,371.0,4
193,scene0574_00,otherfurniture,5,354.0,4
193,scene0574_00,otherfurniture,6,,4
193,scene0574_00,sink,1,512.0,3
193,scene0574_00,door,2,,4
193,scene0574_00,door,3,,4
193,scene0574_00,door,7,337.0,4
193,scene0574_00,cabinet,4,141.0,3
194,scene0574_01,otherfurniture,0,268.0,4
194,scene0574_01,otherfurniture,3,262.0,4
194,scene0574_01,otherfurniture,6,,4
194,scene0574_01,sink,1,391.0,3
194,scene0574_01,door,2,,4
