,img_id,scan_name,classname,gt_bbox_index,pred_bbox_index
2043,135,scene0412_00,door,12,538.0
2044,135,scene0412_00,sink,5,
2045,136,scene0412_01,window,0,1199.0
2046,136,scene0412_01,window,14,1185.0
2047,136,scene0412_01,otherfurniture,1,629.0
2048,136,scene0412_01,otherfurniture,2,
2049,136,scene0412_01,otherfurniture,7,
2050,136,scene0412_01,otherfurniture,8,627.0
2051,136,scene0412_01,otherfurniture,9,610.0
2052,136,scene0412_01,otherfurniture,12,
2053,136,scene0412_01,otherfurniture,16,644.0
2054,136,scene0412_01,table,3,
2055,136,scene0412_01,table,4,
2056,136,scene0412_01,table,6,
2057,136,scene0412_01,table,13,1060.0
2058,136,scene0412_01,table,15,
2059,136,scene0412_01,door,5,537.0
2060,136,scene0412_01,sink,10,
2061,136,scene0412_01,counter,11,
2062,137,scene0414_00,chair,0,328.0
2063,137,scene0414_00,chair,1,365.0
2064,137,scene0414_00,chair,2,350.0
2065,137,scene0414_00,chair,3,365.0
2066,137,scene0414_00,chair,4,387.0
2067,137,scene0414_00,chair,5,
2068,137,scene0414_00,chair,6,354.0
2069,137,scene0414_00,chair,7,316.0
2070,137,scene0414_00,chair,8,349.0
2071,137,scene0414_00,chair,9,313.0
2072,137,scene0414_00,chair,10,372.0
2073,137,scene0414_00,chair,11,330.0
2074,137,scene0414_00,chair,12,329.0
2075,137,scene0414_00,chair,13,344.0
2076,137,scene0414_00,chair,14,351.0
2077,137,scene0414_00,chair,15,343.0
2078,137,scene0414_00,chair,16,367.0
2079,137,scene0414_00,chair,17,388.0
2080,137,scene0414_00,chair,18,359.0
2081,137,scene0414_00,chair,23,
2082,137,scene0414_00,chair,24,378.0
2083,137,scene0414_00,chair,25,357.0
2084,137,scene0414_00,chair,26,366.0
2085,137,scene0414_00,chair,27,
2086,137,scene0414_00,chair,28,
2087,137,scene0414_00,chair,29,373.0
2088,137,scene0414_00,chair,30,338.0
2089,137,scene0414_00,cabinet,19,247.0
2090,137,scene0414_00,picture,20,
2091,137,scene0414_00,otherfurniture,21,725.0
2092,137,scene0414_00,table,22,1204.0
2093,138,scene0423_00,chair,0,85.0
2094,138,scene0423_00,chair,1,89.0
2095,138,scene0423_00,chair,2,83.0
2096,138,scene0423_00,chair,3,80.0
2097,138,scene0423_00,table,4,302.0
2098,139,scene0423_01,table,0,440.0
2099,139,scene0423_01,chair,1,135.0
2100,139,scene0423_01,chair,2,142.0
2101,139,scene0423_01,chair,3,123.0
2102,139,scene0423_01,chair,4,119.0
2103,140,scene0423_02,chair,0,130.0
2104,140,scene0423_02,chair,1,116.0
2105,140,scene0423_02,chair,2,122.0
2106,140,scene0423_02,chair,3,142.0
2107,140,scene0423_02,table,4,442.0
2108,141,scene0426_00,chair,0,208.0
2109,141,scene0426_00,chair,1,215.0
2110,141,scene0426_00,chair,2,180.0
2111,141,scene0426_00,door,3,
2112,141,scene0426_00,door,5,380.0
2113,141,scene0426_00,window,4,801.0
2114,141,scene0426_00,bed,6,76.0
2115,141,scene0426_00,desk,7,349.0
2116,141,scene0426_00,otherfurniture,8,
2117,141,scene0426_00,otherfurniture,9,
2118,141,scene0426_00,picture,10,
2119,142,scene0426_01,door,0,
2120,142,scene0426_01,door,8,
2121,142,scene0426_01,chair,1,244.0
2122,142,scene0426_01,chair,6,251.0
2123,142,scene0426_01,chair,7,237.0
2124,142,scene0426_01,desk,2,382.0
2125,142,scene0426_01,window,3,
2126,142,scene0426_01,otherfurniture,4,
2127,142,scene0426_01,otherfurniture,9,
2128,142,scene0426_01,bed,5,75.0
2129,143,scene0426_02,door,0,486.0
2130,143,scene0426_02,door,7,442.0
2131,143,scene0426_02,chair,1,273.0
2132,143,scene0426_02,chair,2,259.0
2133,143,scene0426_02,chair,3,
2134,143,scene0426_02,desk,4,
2135,143,scene0426_02,bed,5,95.0
2136,143,scene0426_02,otherfurniture,6,
2137,143,scene0426_02,picture,8,
2138,143,scene0426_02,window,9,
2139,144,scene0426_03,chair,0,206.0
2140,144,scene0426_03,chair,1,200.0
2141,144,scene0426_03,chair,8,193.0
2142,144,scene0426_03,bed,2,63.0
2143,144,scene0426_03,door,3,354.0
2144,144,scene0426_03,door,6,391.0
2145,144,scene0426_03,desk,4,329.0
2146,144,scene0426_03,picture,5,
2147,144,scene0426_03,otherfurniture,7,
2148,144,scene0426_03,window,9,
2149,145,scene0427_00,otherfurniture,0,302.0
2150,145,scene0427_00,window,1,548.0
2151,145,scene0427_00,chair,2,159.0
2152,145,scene0427_00,chair,3,129.0
2153,145,scene0427_00,chair,4,131.0
2154,145,scene0427_00,chair,5,152.0
2155,145,scene0427_00,door,6,268.0
2156,145,scene0427_00,table,7,480.0
2157,146,scene0430_00,chair,0,248.0
2158,146,scene0430_00,chair,1,279.0
2159,146,scene0430_00,chair,2,249.0
2160,146,scene0430_00,chair,3,229.0
2161,146,scene0430_00,chair,4,244.0
2162,146,scene0430_00,chair,5,266.0
2163,146,scene0430_00,chair,6,264.0
2164,146,scene0430_00,chair,7,246.0
2165,146,scene0430_00,chair,8,245.0
2166,146,scene0430_00,chair,9,263.0
2167,146,scene0430_00,chair,10,235.0
2168,146,scene0430_00,chair,11,250.0
2169,146,scene0430_00,chair,12,275.0
2170,146,scene0430_00,chair,13,252.0
2171,146,scene0430_00,chair,14,274.0
2172,146,scene0430_00,chair,15,234.0
2173,146,scene0430_00,chair,16,226.0
2174,146,scene0430_00,chair,17,236.0
2175,146,scene0430_00,chair,18,243.0
2176,146,scene0430_00,table,19,883.0
2177,146,scene0430_00,door,20,456.0
2178,146,scene0430_00,window,21,
2179,147,scene0430_01,table,0,717.0
2180,147,scene0430_01,chair,1,226.0
2181,147,scene0430_01,chair,2,222.0
2182,147,scene0430_01,chair,3,184.0
2183,147,scene0430_01,chair,4,224.0
2184,147,scene0430_01,chair,5,209.0
2185,147,scene0430_01,chair,7,200.0
2186,147,scene0430_01,chair,8,227.0
2187,147,scene0430_01,chair,9,193.0
2188,147,scene0430_01,chair,10,190.0
2189,147,scene0430_01,chair,11,221.0
2190,147,scene0430_01,chair,12,204.0
2191,147,scene0430_01,window,6,790.0
2192,148,scene0432_00,chair,0,96.0
2193,148,scene0432_00,chair,1,93.0
2194,148,scene0432_00,table,2,326.0
2195,149,scene0432_01,chair,0,114.0
2196,149,scene0432_01,chair,1,108.0
2197,149,scene0432_01,table,2,380.0
2198,149,scene0432_01,table,3,378.0
2199,149,scene0432_01,table,4,
2200,150,scene0435_00,desk,0,410.0
2201,150,scene0435_00,curtain,1,366.0
2202,150,scene0435_00,curtain,16,
2203,150,scene0435_00,chair,2,247.0
2204,150,scene0435_00,chair,20,283.0
2205,150,scene0435_00,cabinet,3,225.0
2206,150,scene0435_00,cabinet,21,179.0
2207,150,scene0435_00,bathtub,4,33.0
2208,150,scene0435_00,bed,5,82.0
2209,150,scene0435_00,bed,6,72.0
2210,150,scene0435_00,toilet,7,944.0
2211,150,scene0435_00,door,8,458.0
2212,150,scene0435_00,door,9,
2213,150,scene0435_00,door,10,
2214,150,scene0435_00,door,11,
2215,150,scene0435_00,sink,12,787.0
2216,150,scene0435_00,picture,13,
2217,150,scene0435_00,picture,18,
2218,150,scene0435_00,otherfurniture,14,526.0
2219,150,scene0435_00,otherfurniture,19,
2220,150,scene0435_00,showercurtain,15,714.0
2221,150,scene0435_00,refrigerator,17,665.0
2222,151,scene0435_01,curtain,0,350.0
2223,151,scene0435_01,curtain,1,368.0
2224,151,scene0435_01,refrigerator,2,607.0
2225,151,scene0435_01,picture,3,
2226,151,scene0435_01,picture,4,
2227,151,scene0435_01,picture,20,552.0
2228,151,scene0435_01,otherfurniture,5,
2229,151,scene0435_01,otherfurniture,8,533.0
2230,151,scene0435_01,otherfurniture,19,494.0
2231,151,scene0435_01,bathtub,6,27.0
2232,151,scene0435_01,sink,7,732.0
2233,151,scene0435_01,sink,18,753.0
2234,151,scene0435_01,chair,9,256.0
2235,151,scene0435_01,chair,10,238.0
2236,151,scene0435_01,bed,11,107.0
2237,151,scene0435_01,bed,12,54.0
2238,151,scene0435_01,toilet,13,882.0
2239,151,scene0435_01,desk,14,393.0
2240,151,scene0435_01,door,15,433.0
2241,151,scene0435_01,door,16,
2242,151,scene0435_01,door,17,
2243,151,scene0435_01,showercurtain,21,665.0
2244,152,scene0435_02,otherfurniture,0,471.0
2245,152,scene0435_02,otherfurniture,5,447.0
2246,152,scene0435_02,desk,1,361.0
2247,152,scene0435_02,bed,2,58.0
2248,152,scene0435_02,bed,3,75.0
2249,152,scene0435_02,curtain,4,327.0
2250,152,scene0435_02,curtain,10,327.0
2251,152,scene0435_02,chair,6,208.0
2252,152,scene0435_02,chair,7,206.0
2253,152,scene0435_02,refrigerator,8,555.0
2254,152,scene0435_02,door,9,400.0
2255,152,scene0435_02,picture,11,519.0
2256,153,scene0435_03,picture,0,505.0
2257,153,scene0435_03,curtain,1,310.0
2258,153,scene0435_03,curtain,2,
2259,153,scene0435_03,refrigerator,3,521.0
2260,153,scene0435_03,door,4,402.0
2261,153,scene0435_03,desk,5,363.0
2262,153,scene0435_03,otherfurniture,6,443.0
2263,153,scene0435_03,otherfurniture,11,430.0
2264,153,scene0435_03,chair,7,211.0
2265,153,scene0435_03,chair,10,205.0
2266,153,scene0435_03,bed,8,55.0
2267,153,scene0435_03,bed,9,56.0
2268,154,scene0441_00,door,0,186.0
2269,154,scene0441_00,door,7,
2270,154,scene0441_00,toilet,1,389.0
2271,154,scene0441_00,toilet,2,375.0
2272,154,scene0441_00,otherfurniture,3,208.0
2273,154,scene0441_00,otherfurniture,5,
2274,154,scene0441_00,otherfurniture,6,229.0
2275,154,scene0441_00,sink,4,314.0
2276,155,scene0458_00,cabinet,0,153.0
2277,155,scene0458_00,otherfurniture,1,498.0
2278,155,scene0458_00,otherfurniture,4,496.0
2279,155,scene0458_00,otherfurniture,7,
2280,155,scene0458_00,toilet,2,861.0
2281,155,scene0458_00,window,3,880.0
2282,155,scene0458_00,sink,5,687.0
2283,155,scene0458_00,door,6,
2284,156,scene0458_01,cabinet,0,153.0
2285,156,scene0458_01,otherfurniture,1,
2286,156,scene0458_01,otherfurniture,2,447.0
2287,156,scene0458_01,otherfurniture,6,437.0
2288,156,scene0458_01,window,3,803.0
2289,156,scene0458_01,toilet,4,736.0
2290,156,scene0458_01,door,5,
2291,157,scene0461_00,chair,0,168.0
2292,157,scene0461_00,chair,1,158.0
2293,157,scene0461_00,table,2,522.0
2294,157,scene0461_00,table,3,539.0
2295,157,scene0461_00,window,4,605.0
2296,158,scene0462_00,cabinet,0,
2297,158,scene0462_00,door,1,413.0
2298,158,scene0462_00,door,5,431.0
2299,158,scene0462_00,door,6,
2300,158,scene0462_00,refrigerator,2,564.0
2301,158,scene0462_00,otherfurniture,3,446.0
2302,158,scene0462_00,otherfurniture,4,459.0
2303,159,scene0474_00,sofa,0,734.0
2304,159,scene0474_00,desk,1,372.0
2305,159,scene0474_00,bookshelf,2,108.0
2306,159,scene0474_00,chair,3,236.0
2307,159,scene0474_00,chair,4,207.0
2308,159,scene0474_00,chair,5,215.0
2309,159,scene0474_00,chair,6,241.0
2310,159,scene0474_00,door,7,418.0
2311,159,scene0474_00,window,8,870.0
2312,159,scene0474_00,window,9,834.0
2313,159,scene0474_00,otherfurniture,10,
2314,160,scene0474_01,sofa,0,775.0
2315,160,scene0474_01,window,1,976.0
2316,160,scene0474_01,window,7,962.0
2317,160,scene0474_01,bookshelf,2,131.0
2318,160,scene0474_01,desk,3,408.0
2319,160,scene0474_01,desk,4,422.0
2320,160,scene0474_01,otherfurniture,5,501.0
2321,160,scene0474_01,otherfurniture,8,
2322,160,scene0474_01,door,6,449.0
2323,160,scene0474_01,chair,9,232.0
2324,160,scene0474_01,chair,10,267.0
2325,160,scene0474_01,chair,11,234.0
2326,160,scene0474_01,chair,12,266.0
2327,161,scene0474_02,chair,0,240.0
2328,161,scene0474_02,chair,1,
2329,161,scene0474_02,chair,2,230.0
2330,161,scene0474_02,chair,3,236.0
2331,161,scene0474_02,sofa,4,736.0
2332,161,scene0474_02,window,5,883.0
2333,161,scene0474_02,window,8,871.0
2334,161,scene0474_02,bookshelf,6,116.0
2335,161,scene0474_02,desk,7,366.0
2336,161,scene0474_02,door,9,437.0
2337,161,scene0474_02,otherfurniture,10,480.0
2338,162,scene0474_03,chair,0,239.0
2339,162,scene0474_03,chair,1,214.0
2340,162,scene0474_03,chair,2,226.0
2341,162,scene0474_03,bookshelf,3,117.0
2342,162,scene0474_03,sofa,4,723.0
2343,162,scene0474_03,window,5,894.0
2344,162,scene0474_03,window,12,916.0
2345,162,scene0474_03,otherfurniture,6,495.0
2346,162,scene0474_03,cabinet,7,170.0
2347,162,scene0474_03,cabinet,8,172.0
2348,162,scene0474_03,door,9,
2349,162,scene0474_03,door,11,
2350,162,scene0474_03,desk,10,358.0
2351,162,scene0474_03,desk,13,403.0
2352,163,scene0474_04,sofa,0,894.0
2353,163,scene0474_04,door,1,537.0
2354,163,scene0474_04,door,9,521.0
2355,163,scene0474_04,bookshelf,2,135.0
2356,163,scene0474_04,desk,3,462.0
2357,163,scene0474_04,otherfurniture,4,
2358,163,scene0474_04,chair,5,250.0
2359,163,scene0474_04,chair,6,240.0
2360,163,scene0474_04,chair,7,279.0
2361,163,scene0474_04,chair,8,250.0
2362,163,scene0474_04,picture,10,640.0
2363,163,scene0474_04,picture,11,
2364,163,scene0474_04,window,12,1031.0
2365,163,scene0474_04,window,15,1075.0
2366,163,scene0474_04,cabinet,13,217.0
2367,163,scene0474_04,cabinet,14,
2368,164,scene0474_05,chair,0,190.0
2369,164,scene0474_05,chair,1,195.0
2370,164,scene0474_05,chair,2,167.0
2371,164,scene0474_05,sofa,3,593.0
2372,164,scene0474_05,bookshelf,4,117.0
2373,164,scene0474_05,desk,5,296.0
2374,164,scene0474_05,door,6,328.0
2375,164,scene0474_05,cabinet,7,
2376,164,scene0474_05,cabinet,10,141.0
2377,164,scene0474_05,otherfurniture,8,362.0
2378,164,scene0474_05,window,9,685.0
2379,164,scene0474_05,window,11,716.0
2380,165,scene0488_00,refrigerator,0,551.0
2381,165,scene0488_00,refrigerator,1,561.0
2382,165,scene0488_00,cabinet,2,198.0
2383,165,scene0488_00,cabinet,3,150.0
2384,165,scene0488_00,cabinet,4,152.0
2385,165,scene0488_00,cabinet,5,160.0
2386,165,scene0488_00,cabinet,6,166.0
2387,165,scene0488_00,cabinet,10,
2388,165,scene0488_00,cabinet,11,163.0
2389,165,scene0488_00,cabinet,12,167.0
2390,165,scene0488_00,cabinet,13,188.0
2391,165,scene0488_00,cabinet,14,185.0
2392,165,scene0488_00,counter,7,262.0
2393,165,scene0488_00,counter,8,269.0
2394,165,scene0488_00,sink,9,684.0
2395,166,scene0488_01,cabinet,0,172.0
2396,166,scene0488_01,cabinet,1,181.0
2397,166,scene0488_01,cabinet,3,
2398,166,scene0488_01,cabinet,6,
2399,166,scene0488_01,cabinet,8,170.0
2400,166,scene0488_01,cabinet,10,186.0
2401,166,scene0488_01,cabinet,11,169.0
2402,166,scene0488_01,cabinet,12,
2403,166,scene0488_01,cabinet,13,150.0
2404,166,scene0488_01,cabinet,14,195.0
2405,166,scene0488_01,counter,2,261.0
2406,166,scene0488_01,counter,9,294.0
2407,166,scene0488_01,refrigerator,4,584.0
2408,166,scene0488_01,refrigerator,5,575.0
2409,166,scene0488_01,sink,7,655.0
2410,167,scene0490_00,chair,0,213.0
2411,167,scene0490_00,chair,1,204.0
2412,167,scene0490_00,chair,2,197.0
2413,167,scene0490_00,chair,3,215.0
2414,167,scene0490_00,chair,4,187.0
2415,167,scene0490_00,chair,5,176.0
2416,167,scene0490_00,chair,6,
2417,167,scene0490_00,chair,7,190.0
2418,167,scene0490_00,chair,9,182.0
2419,167,scene0490_00,chair,10,186.0
2420,167,scene0490_00,table,8,700.0
2421,168,scene0494_00,chair,0,99.0
2422,168,scene0494_00,chair,1,114.0
2423,168,scene0494_00,chair,2,109.0
2424,168,scene0494_00,chair,6,95.0
2425,168,scene0494_00,table,3,363.0
2426,168,scene0494_00,window,4,
2427,168,scene0494_00,door,5,203.0
2428,168,scene0494_00,otherfurniture,7,227.0
2429,169,scene0496_00,chair,0,292.0
2430,169,scene0496_00,chair,1,312.0
2431,169,scene0496_00,chair,2,305.0
2432,169,scene0496_00,chair,3,266.0
2433,169,scene0496_00,chair,4,273.0
2434,169,scene0496_00,chair,5,285.0
2435,169,scene0496_00,chair,6,291.0
2436,169,scene0496_00,chair,7,297.0
2437,169,scene0496_00,chair,8,275.0
2438,169,scene0496_00,chair,9,265.0
2439,169,scene0496_00,chair,10,303.0
2440,169,scene0496_00,chair,11,268.0
2441,169,scene0496_00,chair,12,277.0
2442,169,scene0496_00,chair,21,296.0
2443,169,scene0496_00,chair,22,306.0
2444,169,scene0496_00,chair,23,
2445,169,scene0496_00,table,13,999.0
2446,169,scene0496_00,otherfurniture,14,599.0
2447,169,scene0496_00,otherfurniture,15,
2448,169,scene0496_00,door,16,569.0
2449,169,scene0496_00,window,17,1117.0
2450,169,scene0496_00,window,18,
2451,169,scene0496_00,window,19,1127.0
2452,169,scene0496_00,window,20,
2453,170,scene0500_00,chair,0,297.0
2454,170,scene0500_00,chair,1,331.0
2455,170,scene0500_00,chair,2,325.0
2456,170,scene0500_00,chair,3,340.0
2457,170,scene0500_00,chair,4,307.0
2458,170,scene0500_00,chair,5,344.0
2459,170,scene0500_00,chair,6,301.0
2460,170,scene0500_00,chair,7,302.0
2461,170,scene0500_00,chair,8,318.0
2462,170,scene0500_00,chair,9,335.0
2463,170,scene0500_00,chair,10,303.0
2464,170,scene0500_00,chair,11,324.0
2465,170,scene0500_00,chair,12,
2466,170,scene0500_00,chair,13,323.0
2467,170,scene0500_00,chair,14,284.0
2468,170,scene0500_00,chair,17,290.0
2469,170,scene0500_00,chair,24,326.0
2470,170,scene0500_00,chair,25,349.0
2471,170,scene0500_00,chair,26,292.0
2472,170,scene0500_00,chair,27,
2473,170,scene0500_00,chair,28,287.0
2474,170,scene0500_00,chair,29,287.0
2475,170,scene0500_00,chair,30,305.0
2476,170,scene0500_00,chair,31,
2477,170,scene0500_00,chair,32,296.0
2478,170,scene0500_00,chair,33,
2479,170,scene0500_00,chair,34,312.0
2480,170,scene0500_00,chair,35,330.0
2481,170,scene0500_00,chair,36,342.0
2482,170,scene0500_00,chair,37,295.0
2483,170,scene0500_00,chair,38,338.0
2484,170,scene0500_00,chair,39,341.0
2485,170,scene0500_00,chair,40,354.0
2486,170,scene0500_00,chair,41,293.0
2487,170,scene0500_00,chair,42,
2488,170,scene0500_00,chair,43,313.0
2489,170,scene0500_00,chair,44,346.0
2490,170,scene0500_00,chair,45,
2491,170,scene0500_00,chair,46,
2492,170,scene0500_00,table,15,1092.0
2493,170,scene0500_00,table,16,1102.0
2494,170,scene0500_00,window,18,1208.0
2495,170,scene0500_00,window,19,1233.0
2496,170,scene0500_00,window,20,
2497,170,scene0500_00,window,21,1211.0
2498,170,scene0500_00,window,22,1217.0
2499,170,scene0500_00,door,23,
2500,171,scene0500_01,table,0,1275.0
2501,171,scene0500_01,table,1,1274.0
2502,171,scene0500_01,chair,2,412.0
2503,171,scene0500_01,chair,3,349.0
2504,171,scene0500_01,chair,7,358.0
2505,171,scene0500_01,chair,14,385.0
2506,171,scene0500_01,chair,15,344.0
2507,171,scene0500_01,chair,16,374.0
2508,171,scene0500_01,chair,17,378.0
2509,171,scene0500_01,chair,18,
2510,171,scene0500_01,chair,19,340.0
2511,171,scene0500_01,chair,20,375.0
2512,171,scene0500_01,chair,21,
2513,171,scene0500_01,chair,22,
2514,171,scene0500_01,chair,23,
2515,171,scene0500_01,chair,24,
2516,171,scene0500_01,chair,25,359.0
2517,171,scene0500_01,chair,26,346.0
2518,171,scene0500_01,chair,27,390.0
2519,171,scene0500_01,chair,28,356.0
2520,171,scene0500_01,chair,29,416.0
2521,171,scene0500_01,chair,30,
2522,171,scene0500_01,chair,31,
2523,171,scene0500_01,chair,32,401.0
2524,171,scene0500_01,chair,33,393.0
2525,171,scene0500_01,chair,34,
2526,171,scene0500_01,chair,35,367.0
2527,171,scene0500_01,chair,36,366.0
2528,171,scene0500_01,chair,37,391.0
2529,171,scene0500_01,chair,38,372.0
2530,171,scene0500_01,chair,39,363.0
2531,171,scene0500_01,chair,40,363.0
2532,171,scene0500_01,chair,41,400.0
2533,171,scene0500_01,otherfurniture,4,782.0
2534,171,scene0500_01,otherfurniture,5,
2535,171,scene0500_01,cabinet,6,
2536,171,scene0500_01,cabinet,8,
2537,171,scene0500_01,window,9,
2538,171,scene0500_01,window,10,
2539,171,scene0500_01,window,11,1428.0
2540,171,scene0500_01,window,12,1435.0
2541,171,scene0500_01,window,13,1509.0
2542,172,scene0518_00,sofa,0,508.0
2543,172,scene0518_00,chair,1,151.0
2544,172,scene0518_00,chair,2,159.0
2545,172,scene0518_00,desk,3,260.0
2546,172,scene0518_00,picture,4,
2547,172,scene0518_00,otherfurniture,5,331.0
2548,172,scene0518_00,table,6,538.0
2549,172,scene0518_00,cabinet,7,
2550,172,scene0518_00,cabinet,8,133.0
2551,173,scene0527_00,curtain,0,217.0
2552,173,scene0527_00,picture,1,
2553,173,scene0527_00,picture,6,
2554,173,scene0527_00,picture,7,
2555,173,scene0527_00,picture,13,
2556,173,scene0527_00,table,2,539.0
2557,173,scene0527_00,table,8,532.0
2558,173,scene0527_00,cabinet,3,
2559,173,scene0527_00,cabinet,4,124.0
2560,173,scene0527_00,cabinet,5,119.0
2561,173,scene0527_00,cabinet,12,
2562,173,scene0527_00,cabinet,16,128.0
2563,173,scene0527_00,door,9,
2564,173,scene0527_00,door,14,
2565,173,scene0527_00,door,15,275.0
2566,173,scene0527_00,sink,10,443.0
2567,173,scene0527_00,sink,11,
2568,174,scene0535_00,window,0,785.0
2569,174,scene0535_00,window,5,
2570,174,scene0535_00,cabinet,1,
2571,174,scene0535_00,chair,2,189.0
2572,174,scene0535_00,chair,7,195.0
2573,174,scene0535_00,chair,8,
2574,174,scene0535_00,chair,9,193.0
2575,174,scene0535_00,desk,3,338.0
2576,174,scene0535_00,desk,4,342.0
2577,174,scene0535_00,bookshelf,6,126.0
2578,174,scene0535_00,picture,10,
2579,175,scene0549_00,sofa,0,734.0
2580,175,scene0549_00,sofa,1,751.0
2581,175,scene0549_00,table,2,779.0
2582,175,scene0549_00,table,3,788.0
2583,175,scene0549_00,table,4,772.0
2584,175,scene0549_00,table,5,803.0
2585,175,scene0549_00,table,6,765.0
2586,175,scene0549_00,table,7,
2587,175,scene0549_00,table,11,
2588,175,scene0549_00,chair,8,251.0
2589,175,scene0549_00,chair,9,245.0
2590,175,scene0549_00,chair,10,233.0
2591,175,scene0549_00,chair,13,214.0
2592,175,scene0549_00,door,12,
2593,175,scene0549_00,door,14,416.0
2594,175,scene0549_00,door,15,439.0
2595,175,scene0549_00,window,16,
2596,175,scene0549_00,window,17,868.0
2597,176,scene0549_01,table,0,877.0
2598,176,scene0549_01,table,2,923.0
2599,176,scene0549_01,table,5,874.0
2600,176,scene0549_01,table,6,910.0
2601,176,scene0549_01,table,7,905.0
2602,176,scene0549_01,table,8,875.0
2603,176,scene0549_01,table,14,900.0
2604,176,scene0549_01,chair,1,247.0
2605,176,scene0549_01,chair,11,241.0
2606,176,scene0549_01,chair,12,246.0
2607,176,scene0549_01,chair,13,282.0
2608,176,scene0549_01,picture,3,
2609,176,scene0549_01,picture,4,
2610,176,scene0549_01,picture,15,
2611,176,scene0549_01,sofa,9,829.0
2612,176,scene0549_01,sofa,10,834.0
2613,177,scene0550_00,door,0,358.0
2614,177,scene0550_00,door,1,353.0
2615,177,scene0550_00,door,10,353.0
2616,177,scene0550_00,toilet,2,699.0
2617,177,scene0550_00,window,3,751.0
2618,177,scene0550_00,otherfurniture,4,395.0
2619,177,scene0550_00,otherfurniture,6,409.0
2620,177,scene0550_00,cabinet,5,134.0
2621,177,scene0550_00,sink,7,
2622,177,scene0550_00,sink,8,
2623,177,scene0550_00,showercurtain,9,552.0
2624,178,scene0552_00,chair,0,238.0
2625,178,scene0552_00,chair,1,233.0
2626,178,scene0552_00,chair,2,264.0
2627,178,scene0552_00,chair,3,247.0
2628,178,scene0552_00,chair,4,267.0
2629,178,scene0552_00,chair,5,285.0
2630,178,scene0552_00,chair,13,238.0
2631,178,scene0552_00,table,6,
2632,178,scene0552_00,table,7,
2633,178,scene0552_00,table,8,873.0
2634,178,scene0552_00,refrigerator,9,692.0
2635,178,scene0552_00,cabinet,10,190.0
2636,178,scene0552_00,cabinet,11,194.0
2637,178,scene0552_00,cabinet,16,188.0
2638,178,scene0552_00,otherfurniture,12,559.0
2639,178,scene0552_00,otherfurniture,18,
2640,178,scene0552_00,counter,14,324.0
2641,178,scene0552_00,sink,15,806.0
2642,178,scene0552_00,window,17,
2643,179,scene0552_01,refrigerator,0,446.0
2644,179,scene0552_01,cabinet,1,143.0
2645,179,scene0552_01,cabinet,6,123.0
2646,179,scene0552_01,cabinet,14,
2647,179,scene0552_01,table,2,585.0
2648,179,scene0552_01,table,3,
2649,179,scene0552_01,table,4,
2650,179,scene0552_01,sink,5,537.0
2651,179,scene0552_01,chair,7,185.0
2652,179,scene0552_01,chair,8,178.0
2653,179,scene0552_01,chair,9,193.0
2654,179,scene0552_01,chair,10,176.0
2655,179,scene0552_01,chair,11,171.0
2656,179,scene0552_01,chair,12,194.0
2657,179,scene0552_01,counter,13,203.0
2658,179,scene0552_01,otherfurniture,15,
2659,179,scene0552_01,otherfurniture,16,
2660,180,scene0553_00,toilet,0,385.0
2661,180,scene0553_00,sink,1,315.0
2662,180,scene0553_00,otherfurniture,2,220.0
2663,180,scene0553_00,door,3,202.0
2664,181,scene0553_01,sink,0,331.0
2665,181,scene0553_01,door,1,198.0
2666,181,scene0553_01,toilet,2,404.0
2667,181,scene0553_01,otherfurniture,3,233.0
2668,182,scene0553_02,toilet,0,386.0
2669,182,scene0553_02,sink,1,309.0
2670,182,scene0553_02,otherfurniture,2,219.0
2671,182,scene0553_02,door,3,192.0
2672,183,scene0558_00,chair,0,195.0
2673,183,scene0558_00,chair,1,171.0
2674,183,scene0558_00,chair,4,176.0
2675,183,scene0558_00,bookshelf,2,97.0
2676,183,scene0558_00,bookshelf,3,102.0
2677,183,scene0558_00,table,5,664.0
2678,183,scene0558_00,sofa,6,
2679,183,scene0558_00,window,7,720.0
2680,183,scene0558_00,window,8,
2681,183,scene0558_00,window,9,
2682,183,scene0558_00,window,10,
2683,183,scene0558_00,window,11,
2684,183,scene0558_00,window,12,
2685,183,scene0558_00,window,13,
2686,184,scene0558_01,table,0,700.0
2687,184,scene0558_01,bookshelf,1,
2688,184,scene0558_01,bookshelf,5,109.0
2689,184,scene0558_01,chair,2,185.0
2690,184,scene0558_01,chair,3,178.0
2691,184,scene0558_01,chair,4,206.0
2692,184,scene0558_01,window,6,749.0
2693,184,scene0558_01,window,7,
2694,184,scene0558_01,window,8,
2695,184,scene0558_01,window,9,
2696,184,scene0558_01,window,10,
2697,184,scene0558_01,window,11,
2698,184,scene0558_01,window,12,
2699,185,scene0558_02,table,0,722.0
2700,185,scene0558_02,chair,1,221.0
2701,185,scene0558_02,chair,2,205.0
2702,185,scene0558_02,chair,3,209.0
2703,185,scene0558_02,bookshelf,4,
2704,185,scene0558_02,bookshelf,5,134.0
2705,185,scene0558_02,bookshelf,6,111.0
2706,185,scene0558_02,window,7,
2707,185,scene0558_02,window,8,
2708,185,scene0558_02,window,9,
2709,185,scene0558_02,window,10,
2710,185,scene0558_02,window,11,
2711,185,scene0558_02,window,12,
2712,185,scene0558_02,window,13,
2713,185,scene0558_02,window,14,
2714,185,scene0558_02,window,15,
2715,186,scene0559_00,sofa,0,484.0
